CustomerID,CompanyName,Total_MRR,Total_Seats,Total_Logins,Total_ActiveUsers,Total_APICalls,Total_SessionMinutes,Ticket_Count,Avg_Satisfaction,Cluster,Segment,Retention_Recommendation
C1290,Riya Singh Systems,2578.28,10.0,429.0,263.0,19734.0,5312.5,4.0,7.25,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1291,Diya Rao Systems,60.76,4.0,38.0,32.0,1083.0,559.7,4.0,7.75,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1292,Divya Sharma Technologies,262.68,5.0,148.0,94.0,7588.0,1742.6,4.0,5.25,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1293,Tara Joshi Systems,278.6,6.0,26.0,12.0,7099.0,1628.1000000000001,6.0,6.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1294,Meera Singh Group,358.2,11.0,54.0,32.0,5014.0,954.1,4.0,6.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1295,Aman Joshi Group,278.6,6.0,34.0,19.0,10257.0,1979.5,0.0,0.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1296,Saanvi Khan Group,658.68,5.0,270.0,167.0,35849.0,5533.3,4.0,7.25,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1297,Naveen Sharma Technologies,698.6,6.0,249.0,129.0,21600.0,3892.8,5.0,5.6,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1298,Riya Menon Systems,56.84,3.0,86.0,52.0,33580.0,5773.7,4.0,6.5,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1299,Rahul Iyer Group,374.12,12.0,90.0,39.0,15257.0,4051.2,2.0,6.0,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1300,Krishna Sharma Solutions,278.6,6.0,380.0,229.0,34583.0,4866.2,3.0,6.666666666666667,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1301,Sanjay Verma Industries,230.84,3.0,11.0,2.0,6813.0,812.3000000000001,2.0,7.5,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1302,Ishaan Singh Industries,778.44,8.0,77.0,50.0,8309.0,1825.5,3.0,4.333333333333333,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1303,Farhan Khan Systems,72.52,7.0,114.0,56.0,25160.0,3768.5,7.0,4.857142857142857,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1304,Karthik Sharma Group,64.68,5.0,67.0,40.0,19245.0,3904.9,4.0,3.5,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1305,Ananya Reddy Solutions,262.68,7.0,3.0,1.0,1195.0,452.9,5.0,4.4,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1306,Ananya Nair Systems,72.52,7.0,58.0,25.0,1996.0,1819.7,3.0,7.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1307,Rahul Reddy Technologies,278.6,6.0,318.0,207.0,23183.0,3595.7,4.0,6.5,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1308,Naveen Gupta Labs,2458.36,9.0,20.0,9.0,8021.0,1899.9,1.0,6.0,0,Support-Heavy Accounts,Investigate recurring support issues and provide targeted onboarding or product assistance to improve satisfaction.
C1309,Diya Gupta Labs,80.36,9.0,183.0,107.0,29738.0,6219.4,3.0,7.333333333333333,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1310,Riya Das Technologies,778.44,8.0,45.0,20.0,13369.0,1260.3,3.0,4.666666666666667,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1311,Kavya Rao Labs,64.68,5.0,9.0,3.0,3374.0,688.5,1.0,6.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1312,Saanvi Bose Labs,326.36,9.0,61.0,27.0,15900.0,4051.4,5.0,5.2,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1313,Krishna Joshi Solutions,1978.68,5.0,315.0,176.0,17519.0,5072.7,9.0,6.0,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1314,Isha Joshi Industries,310.44,8.0,328.0,181.0,27367.0,6332.6,2.0,6.0,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1315,Arjun Das Solutions,52.92,2.0,92.0,54.0,7901.0,1652.9,1.0,6.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1316,Deepak Reddy Group,342.28,10.0,56.0,24.0,23575.0,4250.7,2.0,4.5,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1317,Divya Patel Systems,326.36,9.0,29.0,15.0,6862.0,1219.8,4.0,4.75,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1318,Vihaan Sharma Labs,64.68,5.0,130.0,70.0,15540.0,4100.8,2.0,6.0,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1319,Divya Bose Group,294.52,6.0,59.0,32.0,7850.0,1122.0,4.0,5.5,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1320,Vihaan Nair Labs,326.36,9.0,108.0,63.0,8942.0,1037.3,1.0,3.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1321,Nikita Sharma Group,68.6,6.0,58.0,34.0,6043.0,1281.7,5.0,4.6,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1322,Arjun Khan Systems,294.52,7.0,187.0,103.0,14926.0,3556.0,5.0,5.8,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1323,Pooja Verma Labs,68.6,6.0,119.0,71.0,25779.0,3884.7,4.0,7.0,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1324,Karthik Reddy Technologies,2458.36,9.0,464.0,281.0,27156.0,6137.2,4.0,4.75,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1325,Ishaan Reddy Group,2338.44,8.0,91.0,48.0,20107.0,5372.2,4.0,5.0,0,Support-Heavy Accounts,Investigate recurring support issues and provide targeted onboarding or product assistance to improve satisfaction.
C1326,Naveen Sharma Labs,76.44,8.0,375.0,200.0,28413.0,5655.7,1.0,4.0,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1327,Nikita Menon Group,2098.6,6.0,281.0,180.0,35133.0,6907.5,5.0,5.4,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1328,Karthik Nair Labs,342.28,10.0,115.0,72.0,6444.0,2256.3,4.0,3.75,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1329,Kavya Das Group,76.44,8.0,23.0,8.0,12493.0,1366.4,3.0,4.333333333333333,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1330,Ananya Sharma Group,538.92,2.0,61.0,25.0,21236.0,5241.7,1.0,3.0,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1331,Krishna Bose Industries,310.44,8.0,162.0,87.0,11401.0,2798.7999999999997,2.0,5.5,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1332,Diya Singh Labs,618.76,4.0,47.0,19.0,3926.0,645.0999999999999,1.0,3.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1333,Aditya Nair Systems,278.6,6.0,156.0,88.0,10453.0,2117.0,5.0,4.4,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1334,Sai Menon Group,1978.68,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0,Support-Heavy Accounts,Investigate recurring support issues and provide targeted onboarding or product assistance to improve satisfaction.
C1335,Karthik Rao Systems,778.44,8.0,371.0,225.0,32222.0,3873.7,4.0,4.75,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1336,Sai Reddy Industries,658.68,5.0,135.0,68.0,24018.0,4746.2,1.0,2.0,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1337,Rohan Patel Systems,230.84,3.0,24.0,7.0,8117.0,2377.6,0.0,0.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1338,Aadhya Singh Systems,342.28,10.0,324.0,185.0,25562.0,4087.5,6.0,7.333333333333333,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1339,Nikita Iyer Group,278.6,6.0,199.0,117.0,39221.0,5427.7,5.0,4.0,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1340,Zoya Joshi Technologies,88.2,11.0,167.0,105.0,12606.0,2544.1,2.0,6.5,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1341,Isha Singh Group,2218.52,7.0,343.0,184.0,22093.0,5804.1,4.0,5.5,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1342,Divya Joshi Systems,76.44,8.0,133.0,75.0,30750.0,5193.0,4.0,6.5,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1343,Isha Iyer Technologies,72.52,7.0,6.0,2.0,646.0,216.6,0.0,0.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1344,Naveen Verma Technologies,262.68,5.0,327.0,180.0,19815.0,4157.9,2.0,8.0,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1345,Rahul Gupta Group,294.52,5.0,260.0,129.0,7106.0,2910.7,2.0,7.5,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1346,Krishna Sharma Group,326.36,9.0,56.0,45.0,2600.0,650.0,6.0,6.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1347,Deepak Khan Solutions,72.52,7.0,260.0,134.0,19501.0,3277.2,0.0,0.0,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1348,Aditya Menon Labs,618.76,4.0,91.0,48.0,17783.0,3216.3,3.0,5.666666666666667,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1349,Krishna Joshi Systems,2458.36,9.0,77.0,45.0,13157.0,2811.2,3.0,5.333333333333333,0,Support-Heavy Accounts,Investigate recurring support issues and provide targeted onboarding or product assistance to improve satisfaction.
C1350,Deepak Gupta Labs,1978.68,5.0,340.0,198.0,13178.0,5130.8,4.0,5.5,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1351,Priya Gupta Systems,76.44,8.0,100.0,50.0,25714.0,4817.0,5.0,5.4,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1352,Aditya Patel Industries,2578.28,10.0,95.0,60.0,9294.0,2619.7,4.0,6.0,0,Support-Heavy Accounts,Investigate recurring support issues and provide targeted onboarding or product assistance to improve satisfaction.
C1353,Farhan Gupta Labs,68.6,6.0,0.0,0.0,0.0,0.0,2.0,6.5,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1354,Vivaan Reddy Group,99.96,14.0,378.0,185.0,28945.0,5921.9,4.0,5.5,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1355,Nikita Reddy Technologies,294.52,11.0,26.0,12.0,549.0,642.7,4.0,5.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1356,Divya Joshi Industries,618.76,4.0,91.0,51.0,15046.0,2665.6,2.0,5.0,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1357,Saanvi Menon Labs,262.68,5.0,233.0,134.0,27064.0,5955.8,3.0,6.333333333333333,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1358,Diya Das Systems,64.68,5.0,179.0,92.0,15750.0,2483.7,4.0,6.0,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1359,Aman Rao Group,658.68,5.0,0.0,0.0,0.0,0.0,3.0,6.666666666666667,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1360,Deepak Gupta Group,60.76,4.0,31.0,15.0,4024.0,1431.0,2.0,4.5,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1361,Meera Khan Systems,658.68,5.0,57.0,21.0,2829.0,666.7,1.0,5.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1362,Aditya Patel Solutions,64.68,5.0,272.0,136.0,26479.0,5805.2,6.0,3.3333333333333335,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1363,Pooja Gupta Group,310.44,8.0,34.0,16.0,5301.0,1284.0,6.0,5.666666666666667,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1364,Aarav Bose Labs,1978.68,5.0,159.0,78.0,8615.0,2988.5,4.0,4.5,0,Support-Heavy Accounts,Investigate recurring support issues and provide targeted onboarding or product assistance to improve satisfaction.
C1365,Diya Joshi Industries,778.44,8.0,141.0,81.0,9231.0,2000.6,1.0,1.0,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1366,Kavya Verma Labs,278.6,6.0,107.0,59.0,7097.0,2152.4,6.0,5.666666666666667,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1367,Kiara Gupta Industries,76.44,8.0,30.0,19.0,1044.0,394.4,4.0,5.25,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1368,Priya Singh Solutions,52.92,2.0,59.0,31.0,3218.0,802.4,3.0,7.333333333333333,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1369,Meera Reddy Industries,2098.6,6.0,39.0,27.0,1702.0,386.6,5.0,5.2,0,Support-Heavy Accounts,Investigate recurring support issues and provide targeted onboarding or product assistance to improve satisfaction.
C1370,Arun Joshi Group,658.68,5.0,117.0,56.0,20215.0,3375.7,2.0,5.5,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1371,Nikita Singh Technologies,262.68,5.0,213.0,114.0,11450.0,3404.2,4.0,6.5,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1372,Isha Joshi Group,294.52,7.0,135.0,68.0,10411.0,1409.4,3.0,5.666666666666667,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1373,Naveen Patel Group,60.76,4.0,259.0,145.0,17279.0,3595.6,1.0,5.0,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1374,Ananya Joshi Industries,778.44,8.0,182.0,89.0,16074.0,2841.3,3.0,6.333333333333333,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1375,Tara Bose Group,68.6,6.0,65.0,32.0,14998.0,4614.0,4.0,4.75,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1376,Vivaan Khan Systems,310.44,8.0,390.0,237.0,18075.0,4472.3,1.0,7.0,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1377,Zoya Bose Technologies,698.6,6.0,61.0,28.0,5568.0,918.5,5.0,6.2,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1378,Sneha Reddy Solutions,383.20000000000005,12.0,23.0,7.0,12094.0,2126.9,4.0,3.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1379,Pooja Rao Labs,60.76,4.0,153.0,91.0,17385.0,2762.1,6.0,6.833333333333333,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1380,Ishaan Reddy Labs,1618.92,2.0,98.0,56.0,4795.0,1041.8,4.0,6.25,0,Support-Heavy Accounts,Investigate recurring support issues and provide targeted onboarding or product assistance to improve satisfaction.
C1381,Diya Nair Systems,2218.52,7.0,122.0,75.0,19174.0,3539.7,3.0,6.666666666666667,0,Support-Heavy Accounts,Investigate recurring support issues and provide targeted onboarding or product assistance to improve satisfaction.
C1382,Sai Singh Systems,68.6,6.0,57.0,41.0,2293.0,824.7,1.0,8.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1383,Myra Patel Solutions,92.12,12.0,15.0,7.0,4430.0,1196.4,6.0,5.833333333333333,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1384,Arjun Joshi Technologies,2098.6,6.0,61.0,37.0,10271.0,1455.2,3.0,7.0,0,Support-Heavy Accounts,Investigate recurring support issues and provide targeted onboarding or product assistance to improve satisfaction.
C1385,Vihaan Das Group,2218.52,7.0,3.0,1.0,3759.0,155.89999999999998,5.0,5.2,0,Support-Heavy Accounts,Investigate recurring support issues and provide targeted onboarding or product assistance to improve satisfaction.
C1386,Naveen Singh Technologies,72.52,7.0,383.0,202.0,37376.0,6491.4,6.0,5.333333333333333,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1387,Arun Nair Solutions,310.44,8.0,198.0,120.0,8754.0,2188.3,4.0,6.75,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1388,Sai Bose Group,310.44,8.0,205.0,105.0,19246.0,4486.2,1.0,3.0,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1389,Meera Sharma Industries,738.52,7.0,137.0,66.0,14494.0,2479.7,2.0,3.5,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1390,Rahul Reddy Labs,278.6,6.0,18.0,5.0,2927.0,1417.5,5.0,6.6,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1391,Nikita Verma Industries,68.6,6.0,30.0,13.0,17849.0,3522.9,5.0,5.2,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1392,Ananya Rao Industries,64.68,5.0,390.0,239.0,20619.0,4813.3,2.0,4.5,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1393,Sneha Bose Technologies,278.6,6.0,335.0,183.0,12121.0,3897.7,3.0,6.333333333333333,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1394,Sai Menon Group,278.6,6.0,269.0,143.0,21963.0,4565.3,3.0,4.0,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1395,Deepak Patel Labs,3177.88,15.0,24.0,15.0,1661.0,515.4,5.0,5.6,0,Support-Heavy Accounts,Investigate recurring support issues and provide targeted onboarding or product assistance to improve satisfaction.
C1396,Sai Joshi Systems,326.36,9.0,67.0,31.0,4077.0,1243.5,3.0,6.333333333333333,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1397,Divya Reddy Group,938.12,12.0,13.0,8.0,16.0,317.7,3.0,6.333333333333333,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1398,Zoya Rao Group,326.36,9.0,41.0,15.0,9588.0,1926.9,4.0,4.75,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1399,Aman Patel Technologies,658.68,5.0,82.0,54.0,6783.0,1484.0,1.0,4.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1400,Arjun Bose Solutions,294.52,7.0,32.0,21.0,5950.0,891.9,2.0,8.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1401,Naveen Gupta Solutions,342.28,10.0,27.0,10.0,3975.0,2021.3,4.0,5.25,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1402,Rohan Reddy Industries,262.68,5.0,13.0,10.0,849.0,74.1,3.0,6.666666666666667,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1403,Sai Khan Labs,278.6,6.0,81.0,58.0,4055.0,1043.2,4.0,6.75,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1404,Rahul Nair Labs,778.44,8.0,97.0,62.0,21353.0,2800.1,4.0,6.5,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1405,Deepak Gupta Labs,246.76,4.0,40.0,26.0,5040.0,1807.8,1.0,6.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1406,Vihaan Joshi Group,278.6,6.0,56.0,28.0,6046.0,2000.8,5.0,6.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1407,Meera Gupta Labs,738.52,7.0,58.0,37.0,5500.0,712.9,2.0,6.5,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1408,Aarav Reddy Labs,68.6,6.0,115.0,63.0,18026.0,3963.7,3.0,5.333333333333333,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1409,Saanvi Iyer Industries,68.6,6.0,77.0,46.0,6868.0,1414.0,2.0,8.5,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1410,Isha Khan Technologies,326.36,9.0,62.0,37.0,1973.0,835.7,2.0,5.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1411,Saanvi Verma Technologies,262.68,5.0,0.0,0.0,0.0,0.0,5.0,6.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1412,Farhan Verma Solutions,2534.8,17.0,38.0,19.0,6903.0,1136.6,1.0,6.0,0,Support-Heavy Accounts,Investigate recurring support issues and provide targeted onboarding or product assistance to improve satisfaction.
C1413,Kiara Joshi Solutions,246.76,4.0,113.0,57.0,20979.0,3694.6,3.0,7.666666666666667,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1414,Zoya Joshi Solutions,326.36,9.0,78.0,43.0,4052.0,1057.6,4.0,4.5,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1415,Sneha Rao Group,778.44,8.0,92.0,51.0,16485.0,2493.7,3.0,4.333333333333333,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1416,Sneha Sharma Systems,658.68,5.0,410.0,204.0,34294.0,6123.9,4.0,3.75,2,High-Value Power Users,"Provide proactive account management, premium support and expansion opportunities to protect high-value revenue."
C1417,Naveen Patel Technologies,326.36,9.0,15.0,5.0,4770.0,308.5,4.0,5.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1418,Naveen Patel Technologies,326.36,9.0,96.0,55.0,16747.0,3222.6,1.0,2.0,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
C1419,Diya Nair Industries,294.52,7.0,33.0,22.0,2478.0,372.9,1.0,8.0,3,Low-Engagement Accounts,"Use re-engagement campaigns, onboarding reminders and feature education to increase product usage."
C1420,Arun Gupta Technologies,278.6,6.0,120.0,59.0,24182.0,4839.6,3.0,6.333333333333333,1,Active Growth Accounts,Encourage adoption of additional features and plans because strong usage indicates potential for account expansion.
